,StartDate,BatchNumber,CustItem,Dryer,Flow,Hygroscopicity,Bulk Density,Moisture,ScheduledDryQty,ActualDryQty,YieldPercentage,DryingTime_Hrs,CleanTime_Hrs,DownTime_Hrs,TotalRunTime_Hrs,ProdLine,Rate
8475,2020-04-21 18:26:09.890,PASD368734,47767-0000,Dryer 08,Good,Medium,Tapped (0.5 - 0.6 g/mL),5.0% Max,28558.8202,28000.0,98.0,33.6,0.0,1.8,35.3,Flavors,833.3333333333333
8476,2020-04-21 23:04:18.850,PASD364954,10304-0000,Dryer 06,Good,High,,4% Max,9295.974,8099.9998,87.1,24.0,5.2,5.4,34.6,Chemical,337.49999166666663
8477,2020-04-22 00:57:34.000,NJSD370387,23435-0000,Dryer 04,Good,Medium,,10% Max,1599.9746,1571.2,98.2,7.7,5.1,4.1,16.9,Fragrance,204.05194805194805
8478,2020-04-22 01:54:55.190,PASD369766,48082-0000,Dryer 10,Good,Medium,Record,Target - 3% (4% Max),8629.9657,8595.5998,99.6,9.5,5.2,0.7,15.5,Vitamin,904.7999789473685
8479,2020-04-22 06:04:15.963,NJSD370129,15592-0000,Dryer 02,Poor,High,0.40 - 0.60 g/cc,4% MAX,10749.7724,10150.0,94.4,25.6,5.5,12.1,43.2,Flavors,396.484375
8480,2020-04-22 14:26:39.920,NJSD368590,46522-0000,Dryer 01,Good,Medium,RECORD,5% MAX,10845.597,10680.0,98.5,25.0,4.9,0.7,30.5,Flavors,427.2
8481,2020-04-22 16:43:41.343,NJSD369113,10314-0000,Dryer 03,Good,Medium,,5% Max,5384.5309,5115.1999,95.0,8.8,7.7,0.8,17.4,Food Addit,581.2727159090908
8482,2020-04-22 17:33:59.260,PASD369438,48040-0000,Dryer 09,Good,Medium,,5.0% MAX,1189.4057,1073.7,90.3,149.6,7.7,11.7,169.0,Flavors,7.177139037433156
8483,2020-04-22 19:02:36.840,PASD369474,44239-0000,Dryer 10,Good,Medium,,1.5 - 3.5%,77061.6092,72000.0,93.4,124.0,9.5,13.9,147.3,Flavors,580.6451612903226
8484,2020-04-22 22:35:12.860,NJSD370552,47922-0000,Dryer 04,Good,Medium,,10% Max,220.9801,200.4,90.7,1.1,4.4,0.5,6.0,Fragrance,182.18181818181816
8485,2020-04-23 05:35:42.430,NJSD368509,44042-0000,Dryer 04,Good,Medium,,4.0% MAX,11947.5246,10909.7997,91.3,79.1,0.0,0.5,79.5,Fragrance,137.92414285714287
8486,2020-04-23 05:48:38.350,PASD368737,47767-0000,Dryer 08,Good,Medium,Tapped (0.5 - 0.6 g/mL),5.0% Max,28478.7913,28000.0,98.3,36.6,0.0,2.3,39.0,Flavors,765.0273224043716
8487,2020-04-23 10:16:50.640,PASD370310,11930-0000,Dryer 06,Good,Medium,,4% Max,2668.1226,2479.9999,92.9,6.8,3.2,0.8,10.8,Chemical,364.7058676470588
8488,2020-04-23 10:55:48.097,NJSD366405,44190-0000,Dryer 03,Good,Medium,Record (Loose),1.0% - 3.0% MAX,11123.2914,9920.9998,89.2,20.1,0.0,2.2,22.3,Fragrance,493.58207960199
8489,2020-04-23 21:30:32.710,PASD370311,11615-0000,Dryer 06,Good,Medium,,3% Max.,4915.0127,4557.5998,92.7,13.8,5.0,2.9,21.7,Chemical,330.26085507246376
8490,2020-04-23 22:01:44.390,NJSD369439,48032-0000,Dryer 01,Good,Medium,,5.0 % MAX,2118.9652,2039.2551,96.2,6.2,4.1,0.5,10.8,Flavors,328.9121129032258
8491,2020-04-24 01:37:34.200,NJSD369465,42674-0000,Dryer 02,Good,Medium,Record loose after startup,5% MAX,4053.0001,3700.0,91.3,7.6,5.7,2.1,15.4,Flavors,486.8421052631579
8492,2020-04-24 04:10:47.807,PASD370616,41902-0000,Dryer 07,Good,Medium,,5% MAX,490.0008,400.0,81.6,1.3,4.8,0.4,6.5,Flavors,307.6923076923077
8493,2020-04-24 06:06:18.000,NJSD369442,48036-0000,Dryer 01,Good,Medium,,5.0% MAX,1949.9999,1719.0,88.2,9.3,5.4,3.8,18.5,Flavors,184.83870967741933
8494,2020-04-24 09:13:56.707,NJSD370591,44190-0000,Dryer 03,Good,Medium,Record (Loose),1.0% - 3.0% MAX,11128.2914,9920.9998,89.2,18.3,0.1,3.8,22.2,Fragrance,542.1311366120218
8495,2020-04-24 15:31:41.580,PASD370544,48113-0000,Dryer 07,Good,Medium,Record (target = 0.375 g/mL),Target = 2.5% (max = 5.0%),3942.3676,3860.7999,97.9,6.9,9.1,3.3,19.3,Nutraceutical,559.5362173913043
8496,2020-04-24 18:24:15.990,NJSD370053,43314-0000,Dryer 02,Good,Medium,Record middle of run tapped,Target <4% ( MAX 6%),10429.7419,9700.0,93.0,26.7,7.5,4.8,39.0,Flavors,363.2958801498127
8497,2020-04-24 21:04:55.983,PASD368738,47767-0000,Dryer 08,Good,Medium,Tapped (0.5 - 0.6 g/mL),5.0% Max,28558.8202,28000.0,98.0,35.6,13.3,4.7,53.6,Flavors,786.5168539325842
8498,2020-04-24 21:11:31.090,PASD369890,44832-0000,Dryer 06,Good,Medium,,Target = 1.5 - 2.5% (Max -3.5%),1639.2186,1600.0,97.6,4.1,4.7,1.1,9.9,Flavors,390.2439024390244
8499,2020-04-25 04:19:10.273,NJSD369440,45600-0000,Dryer 01,Good,Medium,,5.0% MAX,2380.7858,2340.0,98.3,8.0,4.3,1.6,13.9,Flavors,292.5
8500,2020-04-25 07:28:50.300,NJSD370594,44190-0000,Dryer 03,Good,Medium,Record (Loose),1.0% - 3.0% MAX,11126.2914,9920.9998,89.2,19.5,0.1,2.2,21.8,Fragrance,508.7692205128205
8501,2020-04-25 12:12:02.817,PASD369473,44239-0000,Dryer 07,Good,Medium,,1.5 - 3.5%,76563.6476,73150.0,95.5,178.7,6.5,12.8,198.1,Flavors,409.34527140458874
8502,2020-04-25 19:50:19.357,NJSD369946,40984-0000,Dryer 01,Good,Medium,,TARGET 1.5% - 4% MAX,689.9735,616.6,89.4,1.9,5.0,1.0,7.9,Flavors,324.5263157894737
8503,2020-04-25 23:54:56.360,PASD370183,46024-0000,Dryer 09,Good,Medium,,5.0% MAX,716.7987,671.5,93.7,114.1,2.8,9.9,126.8,Flavors,5.885188431200701
8504,2020-04-26 04:52:09.247,NJSD369310,45122-0000,Dryer 01,Good,Medium,,5.0% MAX,3663.1094,3471.2999,94.8,11.7,5.0,0.8,17.5,Flavors,296.69229914529916
8505,2020-04-26 05:30:27.077,NJSD370596,44190-0000,Dryer 03,Good,Medium,Record (Loose),1.0% - 3.0% MAX,12698.6024,12515.1997,98.6,24.0,6.8,4.1,35.0,Fragrance,521.4666541666667
8506,2020-04-26 09:33:17.500,NJSD369252,42506-0000,Dryer 02,Good,Medium,0.40-0.65g/cc,5% MAX,13192.0433,12887.0,97.7,17.0,7.8,6.1,31.0,Flavors,758.0588235294117
8507,2020-04-26 13:11:31.920,NJSD369701,44042-0000,Dryer 04,Good,Medium,,4.0% MAX,12096.0374,11019.9997,91.1,81.5,4.6,7.3,93.4,Fragrance,135.21472024539878
8508,2020-04-26 15:05:44.850,PASD369725,46638-0000,Dryer 06,Good,Medium,,5.0% MAX,51828.8232,49728.0,95.9,66.4,6.3,6.1,78.8,Flavors,748.9156626506024
8509,2020-04-26 18:57:45.000,NJSD369307,10316-0000,Dryer 01,Good,Medium,,5% Max,6720.2123,6501.7998,96.7,19.9,5.0,0.8,25.7,Flavors,326.72360804020104
8510,2020-04-27 04:03:21.177,PASD369422,47245-0000,Dryer 08,Good,Medium,,TARGET - 1.5 - 3.5 (MAX = 5.0%),80648.1955,81099.8972,100.6,94.3,1.1,4.5,99.9,Flavors,860.0201187698834
8511,2020-04-27 17:29:32.340,NJSD369945,42529-0000,Dryer 02,Good,Medium,0.50-0.65g/cc,Target <4% ( MAX 6%),11183.9425,10750.0,96.1,18.2,7.0,1.2,26.3,Flavors,590.6593406593407
8512,2020-04-27 17:31:01.643,NJSD370643,10283-0000,Dryer 03,Good,Medium,,10% Max,4283.156,3747.9999,87.5,8.3,6.6,1.0,16.0,Fragrance,451.56625301204815
8513,2020-04-28 02:30:52.757,NJSD368591,46582-0000,Dryer 01,Good,Medium,,2.0 - 5.0% MAX,4471.9983,4400.0,98.4,10.0,4.3,1.9,16.2,Flavors,440.0
8514,2020-04-28 11:28:07.993,NJSD368662,46146-0000,Dryer 03,Good,Medium,,1.0% MAX,2277.74,1814.0,79.6,5.3,0.0,1.7,7.0,Chemical,342.26415094339626
8515,2020-04-28 19:15:56.140,NJSD368664,23942-0000,Dryer 03,Good,Medium,,1% Max,17892.4809,16725.0,93.5,35.9,4.8,0.8,41.5,Chemical,465.8774373259053
8516,2020-04-28 19:24:50.623,NJSD369067,40158-0000,Dryer 01,Good,Medium,,6% Max,10233.4,9960.0,97.3,23.7,5.0,3.7,32.4,Flavors,420.253164556962
8517,2020-04-28 21:06:40.803,NJSD367087,43045-0000,Dryer 02,Good,Medium,0.55 to 0.70 g/cc,2% to 6%,5169.129,4850.0,93.8,8.2,4.7,1.1,14.0,Flavors,591.4634146341464
8518,2020-04-28 23:12:06.527,PASD368093,42556-0000,Dryer 10,Poor,High,Record,2.5% to 4% MAX,20365.5199,18450.0,90.6,26.0,7.7,18.0,51.7,Flavors,709.6153846153846
8519,2020-04-29 12:11:15.693,NJSD369257,42882-0000,Dryer 02,Good,Medium,Record once after startup (tapped),5% MAX,5164.129,4950.0,95.9,7.6,5.4,0.9,13.9,Flavors,651.3157894736843
8520,2020-04-29 22:45:46.170,PASD369426,44295-0000,Dryer 06,Good,Medium,,TARGET 1.5% - 3.5%,15020.3855,12750.0,84.9,48.5,8.1,8.3,64.9,Flavors,262.88659793814435
8521,2020-04-30 03:12:58.597,NJSD367948,42539-0000,Dryer 02,Good,Medium,0.45-0.65 g/cc,5% MAX,20239.7904,20200.0,99.8,32.9,5.3,4.5,42.7,Flavors,613.9817629179331
8522,2020-04-30 04:46:55.663,NJSD367911,47117-0000,Dryer 01,Good,Medium,,5.0% MAX,2163.898,2100.0,97.0,10.9,5.6,1.0,17.5,Flavors,192.6605504587156
8523,2020-04-30 09:02:43.000,NJSD368763,44032-0000,Dryer 04,Good,Medium,,4.0% MAX,12337.7158,11295.4997,91.6,85.1,4.2,6.6,95.8,Fragrance,132.73207638072856
8524,2020-04-30 17:23:22.940,NJSD371015,10554-0000,Dryer 03,Good,Medium,,10% Max.,4281.196,3935.3999,91.9,8.2,0.0,0.4,8.6,Fragrance,479.92681707317075
8525,2020-04-30 23:02:13.897,NJSD368289,45377-0000,Dryer 01,Good,Medium,Record  (tapped),5.0% MAX,3497.2861,3443.4999,98.5,13.7,6.4,2.0,22.1,Food Additive,251.35035766423357
8526,2020-05-01 02:49:03.177,NJSD371016,10554-0000,Dryer 03,Good,Medium,,10% Max.,4284.136,4122.7999,96.2,7.7,0.1,0.0,7.9,Fragrance,535.4285584415584
8527,2020-05-01 04:04:09.080,PASD370932,45322-0000,Dryer 10,Good,Medium,Record (tapped),TARGET = 3.0% (MAX = 3.5%),5695.9381,5500.0,96.6,5.0,7.0,1.9,13.9,Flavors,1100.0
8528,2020-05-01 09:50:30.163,PASD369786,47245-0000,Dryer 08,Good,Medium,,TARGET - 1.5 - 3.5 (MAX = 5.0%),46084.6815,45378.8984,98.5,47.3,7.4,9.2,63.9,Flavors,959.3847441860465
8529,2020-05-01 10:51:23.380,NJSD371062,10554-0000,Dryer 03,Good,Medium,,10% Max.,2142.068,2061.3999,96.2,4.2,6.2,0.7,11.0,Fragrance,490.80949999999996
8530,2020-05-01 17:59:05.000,NJSD368672,10247-0000,Dryer 02,Good,Medium,,TARGET <3.5% MAX 4.5%,7718.8714,7344.0,95.1,38.7,5.3,9.4,53.4,Food Additive,189.7674418604651
8531,2020-05-01 19:56:06.807,PASD369928,46457-0000,Dryer 10,Good,Medium,,5.0% MAX,29429.5465,27631.0,93.9,22.6,6.1,8.2,37.0,Flavors,1222.6106194690265
8532,2020-05-01 22:17:57.910,NJSD369031,47000-0000,Dryer 01,Good,Medium,Tapped (50 - 60 g/mL),5.0% MAX,9740.0268,9100.0,93.4,31.6,4.3,2.5,38.4,Food Additive,287.9746835443038
8533,2020-05-01 23:00:56.630,NJSD370644,10558-0000,Dryer 03,Good,Medium,Record,10% Max.,4282.176,4122.7999,96.3,8.7,0.0,0.1,8.8,Fragrance,473.88504597701154
8534,2020-05-02 08:00:21.553,NJSD371070,10558-0000,Dryer 03,Good,Medium,Record,10% Max.,4282.176,4122.7999,96.3,8.2,0.1,0.5,8.8,Fragrance,502.78047560975614
8535,2020-05-02 16:51:19.563,NJSD371071,10558-0000,Dryer 03,Good,Medium,Record,10% Max.,4282.176,3866.9999,90.3,7.8,7.5,1.1,16.4,Fragrance,495.76921794871794
8536,2020-05-02 16:59:48.583,PASD370560,44583-0000,Dryer 06,Poor,High,,1.5 - 3.5% MAX,9277.8155,8350.0,90.0,24.7,5.4,4.1,34.2,Flavors,338.05668016194335
8537,2020-05-03 03:31:49.000,NJSD368823,24541-0000,Dryer 03,Good,Medium,0.01 - 0.71,4% Max,3796.6065,3496.0,92.1,4.7,2.2,1.1,8.0,Fragrance,743.8297872340426
8538,2020-05-03 14:12:12.960,NJSD368585,47257-0000,Dryer 01,Good,Medium,,5.0% MAX,1797.99,1742.0999,96.9,5.6,4.5,2.5,12.6,Food Additive,311.0892678571429
8539,2020-05-03 18:32:29.277,PASD370709,43037-0000,Dryer 07,Good,Medium,Record once after startup (tapped),SEE INSTRUCTIONS,43273.9954,41880.0,98.6,79.0,8.8,2.3,90.2,Flavors,530.126582278481
8540,2020-05-03 23:05:53.447,NJSD368762,23699-0000,Dryer 03,Good,Low,0.01-0.71 g/mL,4% Max,27061.7353,25149.0,92.9,28.3,4.7,2.3,35.3,Fragrance,888.6572438162544
8541,2020-05-04 03:58:29.627,NJSD370298,46032-0000,Dryer 01,Good,High,0.30 - 0.60 G/CC,TARGET = 4% (MAX 5.0%),424.8335,395.0,93.0,2.4,4.7,1.1,8.2,Flavors,164.58333333333334
8542,2020-05-04 04:33:35.447,PASD369326,43938-0000,Dryer 06,Good,Medium,,5.0% MAX,20641.3143,19600.0,95.0,50.2,0.2,4.5,55.0,Food Additive,390.43824701195217
8543,2020-05-04 06:18:23.820,PASD368623,44490-0000,Dryer 08,Good,Medium,,Target = 1.5 - 3.5%,14138.6054,13200.0,93.4,56.4,0.2,2.7,59.3,Flavors,234.04255319148936
8544,2020-05-04 06:28:42.080,NJSD369249,43185-0000,Dryer 02,Good,Medium,0.45-0.65 g/cc,2% - 6%,20759.6,20000.0,96.3,31.7,7.7,12.3,51.7,Flavors,630.9148264984227
8545,2020-05-04 09:23:02.190,NJSD366905,44037-0000,Dryer 04,Good,Medium,,4.0% MAX,12226.6647,11185.2997,91.5,76.6,4.9,3.2,84.7,Fragrance,146.02218929503917
8546,2020-05-04 13:08:02.633,NJSD368103,42601-0000,Dryer 01,Good,Medium,RECORD,5% MAX,2052.2858,1995.2,97.2,11.6,5.3,3.3,20.3,Food Additive,172.0
8547,2020-05-04 13:14:29.250,PASD369303,48025-0000,Dryer 10,Good,Medium,,MIN= 2.5; Max = 4.0% (Target = 2.5 – 3.0%),21358.102,19450.0,91.1,33.6,0.0,17.5,51.1,Flavors,578.8690476190476
8548,2020-05-05 09:12:00.000,NJSD369000,24302-0000,Dryer 03,Good,Medium,,2.5% to 4.5%,37628.6582,34500.0,91.7,75.4,5.5,11.7,92.6,Fragrance,457.5596816976127
8549,2020-05-05 11:38:23.983,NJSD369613,46444-0000,Dryer 01,Good,Medium,Record ,5.0% MAX,7650.6441,7127.0,93.2,19.8,4.1,2.0,26.0,Flavors,359.9494949494949
8550,2020-05-05 17:25:23.937,PASD369568,23509-0000,Dryer 09,Good,Medium,,5% Max,1078.3089,919.1,85.2,98.3,0.2,23.0,121.5,Flavors,9.349949135300102
8551,2020-05-06 10:59:42.850,NJSD369088,15439-0000,Dryer 02,Good,Medium,,5% MAX,12081.9839,11700.0,96.8,27.2,4.5,3.3,34.9,Flavors,430.14705882352945
8552,2020-05-06 13:57:07.417,PASD369419,43019-0000,Dryer 06,Good,Medium,Record once after startup (tapped),5.0% MAX,13091.5505,11100.0,84.8,45.0,0.0,10.7,55.7,Food Additive,246.66666666666666
8553,2020-05-06 14:38:26.677,NJSD369447,47066-0000,Dryer 01,Good,Medium,,Target - 2.5 - 4.0%,1729.62,1600.0,92.5,4.3,4.7,0.7,9.7,Flavors,372.093023255814
8554,2020-05-06 16:27:23.567,PASD371216,48025-0000,Dryer 10,Good,Medium,,MIN= 2.5; Max = 4.0% (Target = 2.5 – 3.0%),21274.1105,19850.0,93.3,32.2,0.0,16.2,48.4,Flavors,616.4596273291925
8555,2020-05-06 17:38:14.110,PASD369923,44558-0000,Dryer 08,Good,Medium,Record at startup (Tapped),TARGET = 1.5 - 3.5% (MAX = 4.0%),5870.5766,5050.0,86.0,12.5,11.6,4.3,28.4,Flavors,404.0
8556,2020-05-07 00:42:06.363,NJSD368900,40463-0000,Dryer 01,Good,Medium,,Target 4.5% (Max 6%),3841.9437,3680.4,95.8,15.7,5.1,2.0,22.7,Flavors,234.4203821656051
8557,2020-05-07 13:57:21.127,PASD369377,41235-0000,Dryer 07,Good,Medium,,5% MAX,21351.3746,20800.0,97.4,31.4,7.2,1.3,39.9,Flavors,662.4203821656051
8558,2020-05-07 22:59:58.877,NJSD369513,45571-0000,Dryer 04,Good,Medium,0.47 to 0.55 g/cc (Tapped),1.7% MAX,359.2557,318.8,88.7,1.8,4.1,0.9,6.7,Fragrance,177.11111111111111
8559,2020-05-07 23:13:28.323,NJSD369256,23653-0000,Dryer 02,Good,Medium,0.45 - 0.65 g/cc,6.0% Max,9033.1816,8400.0,93.0,15.8,5.3,5.9,27.0,Flavors,531.6455696202531
8560,2020-05-08 00:00:11.737,PASD369111,44695-0000,Dryer 08,Good,Medium,Record (tapped),Target = 2.8 (MAX = 3.0%),8645.2592,7150.0,82.7,27.8,10.1,3.9,41.8,Flavors,257.19424460431657
8561,2020-05-08 00:50:10.630,NJSD369689,43444-0000,Dryer 01,Good,Medium,Record,5.0% MAX,3230.4888,3150.0,97.5,17.1,4.7,1.3,23.0,Flavors,184.21052631578945
8562,2020-05-08 06:45:41.993,NJSD370071,43337-0000,Dryer 04,Good,Medium,RECORD ONCE,1.7% MAX,356.7821,284.8,79.8,2.2,3.4,0.5,6.0,Fragrance,129.45454545454544
8563,2020-05-08 13:13:38.023,NJSD371200,47926-0000,Dryer 04,Good,Medium,,10% Max,238.818,220.9,92.5,1.2,2.1,0.9,4.2,Fragrance,184.08333333333334
8564,2020-05-08 17:03:08.807,PASD370242,48025-0000,Dryer 10,Good,Medium,,MIN= 2.5; Max = 4.0% (Target = 2.5 – 3.0%),21009.4272,20000.0,95.2,33.2,9.3,11.1,53.5,Flavors,602.4096385542168
8565,2020-05-08 18:00:02.280,NJSD371201,47935-0000,Dryer 04,Good,Medium,,10% MAX,238.818,230.4,96.5,1.3,2.3,1.0,4.6,Fragrance,177.23076923076923
8566,2020-05-08 22:24:20.563,PASD369416,43482-0000,Dryer 06,Good,Medium,,4.0%  MAX,6852.505,5850.0,85.4,33.4,14.0,4.5,51.9,Food Additive,175.1497005988024
8567,2020-05-08 23:15:06.000,NJSD369430,41054-0000,Dryer 02,Good,Medium,,"3.75% Target, 3% MIN, 4.5% MAX",27026.763,26100.0,96.6,39.4,6.7,2.3,48.4,Flavors,662.4365482233503
8568,2020-05-08 23:28:23.123,NJSD369790,10577-0000,Dryer 04,Good,Medium,0.47 to 0.55 g/cc,1.7% Max,1768.0113,1673.0,94.6,7.4,2.6,3.5,13.6,Fragrance,226.08108108108107
8569,2020-05-09 00:57:01.537,NJSD369827,45318-0000,Dryer 01,Good,Medium,Record (tapped),Target = 3.0% (MAX = 3.5%),6662.9909,6550.0,98.3,20.6,4.5,0.9,26.0,Flavors,317.96116504854365
8570,2020-05-09 06:58:42.270,PASD369378,47661-0000,Dryer 07,Good,Medium,Record (loose),5.0% MAX,22696.3879,21150.0,93.2,31.2,14.2,2.3,47.7,Flavors,677.8846153846154
8571,2020-05-09 10:19:34.527,NJSD368482,45132-0000,Dryer 03,Good,Medium,Record,3.0% MAX,24704.0414,23061.5,93.4,23.0,5.4,1.6,30.1,Fragrance,1002.6739130434783
8572,2020-05-09 13:52:05.493,NJSD368910,45576-0000,Dryer 04,Good,Medium,0.47 to 0.55 g/cc (Tapped),1.7% MAX,896.121,783.2,87.4,5.4,4.6,1.8,11.9,Fragrance,145.03703703703704
8573,2020-05-10 00:36:55.737,PASD370683,15571-0000,Dryer 08,Good,Medium,0.45 -  0.65 gms/cc,MIN 4.5%/TARGET 6.0%/MAX 7.5%,38751.6693,36280.0,93.6,51.4,0.0,19.5,70.9,Flavors,705.8365758754863
8574,2020-05-10 02:45:08.317,NJSD370069,10103-0000,Dryer 04,Good,Medium,0.47 to 0.55 g/cc,1.7% Max.,1334.4179,1210.3999,90.7,8.1,4.1,1.0,13.1,Fragrance,149.4320864197531
8575,2020-05-10 05:38:40.613,NJSD369106,44551-0000,Dryer 01,Good,Medium,,3.5 - 5.0% MAX,3356.1182,3300.0,98.3,9.3,4.9,0.4,14.6,Flavors,354.83870967741933
8576,2020-05-10 17:02:48.767,NJSD370070,23939-0000,Dryer 04,Good,Medium, 0.47 to 0.55 g/cc (Tapped),1.7% Max,1368.4606,1250.8999,91.4,8.2,4.8,0.4,13.4,Fragrance,152.54876829268292
8577,2020-05-10 17:25:44.343,NJSD368478,44350-0000,Dryer 03,Good,Medium,Record,4% MAX,34530.0536,32139.5,93.1,33.7,3.4,5.3,42.3,Fragrance,953.6943620178041
8578,2020-05-10 21:24:20.757,NJSD370489,44567-0000,Dryer 01,Good,Medium,,Target 1.5 - 3.5%/Max 5%,1102.6008,1000.0,90.7,5.6,4.2,1.1,10.9,Flavors,178.57142857142858
8579,2020-05-10 23:46:47.900,PASD371138,48025-0000,Dryer 10,Good,Medium,,MIN= 2.5; Max = 4.0% (Target = 2.5 – 3.0%),21970.2428,20000.0,91.0,32.5,1.9,14.0,48.3,Flavors,615.3846153846154
8580,2020-05-11 03:15:16.703,PASD369948,42348-0000,Dryer 09,Good,Medium,RECORD,5% Max,401.1262,390.2,97.3,33.8,1.4,8.2,43.3,Flavors,11.544378698224852
8581,2020-05-11 03:22:26.710,PASD371392,41902-0000,Dryer 06,Good,Medium,,5% MAX,475.3008,385.0,81.0,2.1,0.0,3.3,5.4,Flavors,183.33333333333331
8582,2020-05-11 05:34:37.523,NJSD369066,40600-0000,Dryer 02,Good,Medium,,See Instructions,9827.081,9400.0,95.7,14.9,8.9,3.7,27.5,Flavors,630.8724832214765
8583,2020-05-11 07:39:10.043,NJSD370180,44771-0000,Dryer 04,Good,Medium,,10% MAX,5154.0509,4995.3998,96.9,21.6,3.4,0.9,25.9,Fragrance,231.26850925925925
8584,2020-05-11 07:39:24.350,PASD370484,24330-0000,Dryer 07,Good,Medium,,6% Max,25222.9032,25070.4993,99.4,39.4,10.0,1.7,51.1,Food Additive,636.3070888324874
8585,2020-05-11 09:37:24.663,PASD369485,44315-0000,Dryer 06,Good,Medium,Record once after start up,Target 1.5 - 3.5%,21953.3083,21900.0,99.8,32.6,6.6,9.3,48.5,Flavors,671.7791411042945
8586,2020-05-11 10:00:29.607,NJSD368957,46609-0000,Dryer 01,Good,Medium,,Target 1.5 -3.0% (Max - 3.5%),1933.3334,1818.2999,94.0,12.3,8.0,6.7,27.0,Flavors,147.82926016260163
8587,2020-05-12 10:07:03.933,NJSD370272,44000-0000,Dryer 02,Good,Medium,,5.0% MAX,10179.4378,9800.0,96.3,15.0,4.0,4.1,23.2,Flavors,653.3333333333334
8588,2020-05-12 10:34:52.000,NJSD369708,40080-0000,Dryer 04,Good,Medium,,Less Than 4%,10662.2451,9697.5997,91.0,70.0,4.9,16.6,91.6,Fragrance,138.53713857142859
8589,2020-05-12 13:34:50.560,NJSD369098,48010-0000,Dryer 01,Good,Medium,,Target = 2.5% - 4.0%,12501.3086,11900.0,95.2,32.8,4.2,14.2,51.3,Flavors,362.8048780487805
8590,2020-05-12 15:07:08.240,NJSD368474,46375-0000,Dryer 03,Good,Medium,Record,< 4.0%,34458.4678,30476.5,88.4,37.2,5.8,17.3,60.3,Fragrance,819.260752688172
8591,2020-05-12 17:57:26.000,PASD370245,48025-0000,Dryer 10,Good,Medium,,MIN= 2.5; Max = 4.0% (Target = 2.5 – 3.0%),21893.7476,20000.0,91.4,33.9,0.0,10.2,44.2,Flavors,589.9705014749263
8592,2020-05-13 00:42:34.743,PASD369832,44516-0000,Dryer 09,Good,Medium,Record at start up (Tapped),TARGET = 3.0% (MAX = 3.5%),1158.9745,1100.0,94.9,80.6,12.2,22.5,115.3,Flavors,13.647642679900745
8593,2020-05-13 03:25:56.167,PASD370931,13877-0000,Dryer 08,Good,Medium,0.3 (0.48) 0.65 gms/cc,Target <4% (6% MAX),40638.2339,37350.0,91.9,48.5,19.1,8.5,76.1,Flavors,770.1030927835052
8594,2020-05-13 09:18:21.187,NJSD369639,23302-0000,Dryer 02,Good,Medium,,5% Max,9351.0055,8920.0,95.4,27.7,7.9,4.4,40.1,Flavors,322.0216606498195
8595,2020-05-13 11:06:49.830,PASD369773,46803-0000,Dryer 07,Good,Medium,,< 5.0,73651.4878,68200.0,93.9,111.3,9.3,21.3,141.9,Flavors,612.7583108715185
8596,2020-05-13 12:11:07.150,PASD369368,44163-0000,Dryer 06,Good,Medium,Record at start up (tapped),Target - 3.0% (3.5% Max),8659.9986,8200.0,94.7,16.6,6.7,2.8,26.1,Flavors,493.97590361445776
8597,2020-05-14 16:14:26.387,PASD369592,43780-0000,Dryer 06,Good,Medium,,5,15631.4403,15322.3997,98.0,19.1,6.6,1.1,26.8,Flavors,802.2198795811518
8598,2020-05-14 17:37:00.913,NJSD369738,10677-0000,Dryer 01,Good,Medium,,5% Max,2550.1783,2394.9999,93.9,7.9,4.7,0.7,13.3,Flavors,303.1645443037974
8599,2020-05-14 18:26:06.000,NJSD369567,10421-0000,Dryer 02,Good,High,0.40 - 0.70 g/ml,5% Max,18978.7682,17742.1995,93.5,63.0,2.7,16.5,82.2,Food Addit,281.6222142857143
8600,2020-05-14 20:00:51.117,PASD371140,48025-0000,Dryer 10,Good,Medium,,MIN= 2.5; Max = 4.0% (Target = 2.5 – 3.0%),21281.7603,19850.0,94.0,33.0,12.0,19.6,64.6,Flavors,601.5151515151515
8601,2020-05-15 05:02:56.980,NJSD368285,44190-0000,Dryer 03,Good,Medium,Record (Loose),1.0% - 3.0% MAX,10705.391,9920.9998,92.7,16.8,0.0,1.4,18.2,Fragrance,590.5357023809523
8602,2020-05-15 08:28:18.110,NJSD369720,41062-0000,Dryer 01,Good,Medium,,2.5% MIN; 4% MAX,1592.6605,1485.0,93.2,4.1,3.5,1.3,8.9,Flavors,362.19512195121956
8603,2020-05-15 18:15:48.000,NJSD371022,48122-0000,Dryer 01,Good,Medium,,< 5.0% MAX,1409.845,1350.0,95.8,4.3,4.1,0.4,8.9,Flavors,313.95348837209303
8604,2020-05-15 19:57:14.403,PASD369935,46400-0000,Dryer 06,Good,Medium,,5% MAX,13741.5278,12524.1,91.1,21.5,8.4,9.9,39.8,Flavors,582.5162790697675
8605,2020-05-15 23:39:17.533,NJSD371592,44190-0000,Dryer 03,Good,Medium,Record (Loose),1.0% - 3.0% MAX,10700.145,9920.9998,92.7,17.0,0.0,1.8,18.8,Fragrance,583.5882235294117
8606,2020-05-16 00:18:28.000,NJSD371020,48126-0000,Dryer 01,Good,Medium,,"< 5,0% MAX",1014.1485,1000.0,98.6,2.9,3.9,0.7,7.5,Flavors,344.82758620689657
